,index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,work_phone,phone,email,occyp_type,family_size,begin_month,credit
9291,9291,F,N,Y,A,54000.0,Working,Secondary / secondary special,Married,House / apartment,51,3505.0,C,Y,Y,N,A,B,9.0,2.0
9292,9292,M,N,N,A,144000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,45,221.0,A,N,N,N,A,B,10.0,2.0
9293,9293,M,N,Y,A,180000.0,Working,Incomplete higher,Single / not married,House / apartment,28,210.0,B,N,N,Y,B,A,4.0,2.0
9294,9294,M,Y,Y,A,157500.0,Working,Secondary / secondary special,Married,House / apartment,31,583.0,A,N,N,N,A,B,9.0,2.0
9295,9295,M,Y,Y,A,292500.0,Working,Higher education,Married,House / apartment,28,2231.0,A,N,N,N,D,B,33.0,2.0
9296,9296,M,N,N,A,180000.0,State servant,Secondary / secondary special,Married,Office apartment,28,1455.0,B,Y,N,N,D,B,39.0,1.0
9297,9297,F,N,N,A,135000.0,Commercial associate,Higher education,Married,House / apartment,35,2044.0,A,N,N,N,B,B,50.0,2.0
9298,9298,F,N,Y,B,157500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,34,1350.0,A,N,N,N,C,B,0.0,1.0
9299,9299,F,Y,Y,A,54000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,23,1537.0,A,N,N,N,C,A,8.0,2.0
9300,9300,M,N,N,A,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,25,493.0,A,N,N,N,B,A,3.0,1.0
9301,9301,M,N,N,A,189000.0,State servant,Secondary / secondary special,Married,House / apartment,43,2770.0,A,N,N,N,B,B,19.0,2.0
9302,9302,F,N,Y,A,202500.0,Working,Higher education,Single / not married,House / apartment,42,3505.0,C,Y,Y,N,B,A,57.0,2.0
9303,9303,F,N,N,C,180000.0,Working,Secondary / secondary special,Married,House / apartment,33,127.0,B,Y,N,N,C,D,35.0,0.0
9305,9305,F,Y,Y,A,270000.0,Commercial associate,Higher education,Married,House / apartment,54,5679.0,A,N,N,N,B,B,30.0,2.0
9306,9306,M,N,Y,B,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,34,503.0,B,N,Y,N,B,B,27.0,2.0
9308,9308,F,Y,Y,A,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,66,0.0,A,N,N,N,A,B,18.0,2.0
9309,9309,F,N,Y,A,144000.0,Working,Higher education,Single / not married,House / apartment,36,4943.0,A,N,N,N,A,A,27.0,1.0
9310,9310,M,N,N,B,225000.0,Commercial associate,Secondary / secondary special,Married,With parents,48,1912.0,A,N,N,N,B,C,7.0,2.0
9311,9311,F,N,Y,A,259500.0,State servant,Secondary / secondary special,Married,House / apartment,35,101.0,B,N,Y,N,B,B,58.0,1.0
9312,9312,F,N,N,A,135000.0,Working,Secondary / secondary special,Widow,House / apartment,43,500.0,C,Y,Y,N,B,A,42.0,2.0
9313,9313,F,Y,Y,A,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,40,1422.0,A,N,N,N,B,B,31.0,2.0
9314,9314,F,Y,Y,A,112500.0,Working,Secondary / secondary special,Married,House / apartment,42,2694.0,A,N,N,N,B,B,8.0,2.0
9315,9315,F,N,Y,A,259500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,51,1442.0,B,N,Y,N,D,B,41.0,2.0
9316,9316,M,N,Y,A,364500.0,Working,Secondary / secondary special,Married,House / apartment,22,672.0,A,N,N,N,B,B,15.0,1.0
9317,9317,M,Y,Y,A,360000.0,Working,Higher education,Married,House / apartment,54,3505.0,A,N,N,N,B,B,25.0,0.0
9318,9318,M,Y,Y,A,83250.0,Working,Secondary / secondary special,Married,House / apartment,56,6230.0,D,Y,Y,Y,A,B,54.0,2.0
9319,9319,F,N,Y,A,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,62,2781.0,C,Y,Y,N,C,B,46.0,1.0
9320,9320,F,N,Y,B,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,28,2616.0,C,Y,Y,N,D,C,27.0,1.0
9321,9321,F,N,Y,A,247500.0,Commercial associate,Higher education,Single / not married,House / apartment,37,3822.0,C,Y,Y,N,B,A,20.0,2.0
9322,9322,F,N,N,C,73350.0,Working,Secondary / secondary special,Married,House / apartment,39,7068.0,A,N,N,N,C,D,24.0,1.0
9323,9323,F,N,Y,B,259500.0,State servant,Higher education,Married,House / apartment,34,4520.0,A,N,N,N,B,C,34.0,2.0
9324,9324,M,N,N,C,216000.0,Working,Secondary / secondary special,Married,House / apartment,40,1040.0,B,N,Y,N,B,D,2.0,0.0
9325,9325,F,Y,N,B,90000.0,State servant,Secondary / secondary special,Married,Municipal apartment,38,7080.0,C,Y,Y,N,C,C,28.0,2.0
9326,9326,F,N,Y,B,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,45,3505.0,A,N,N,N,B,C,38.0,2.0
9327,9327,F,N,Y,A,135000.0,Commercial associate,Higher education,Married,House / apartment,24,923.0,C,Y,N,Y,B,B,7.0,1.0
9328,9328,M,N,N,B,135000.0,Pensioner,Lower secondary,Married,House / apartment,52,0.0,B,N,Y,N,A,C,12.0,2.0
9329,9329,F,Y,Y,A,99000.0,Pensioner,Higher education,Single / not married,House / apartment,50,0.0,B,N,Y,N,A,A,60.0,2.0
9330,9330,F,N,N,A,202500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,58,156.0,A,N,N,N,D,A,32.0,2.0
9331,9331,F,N,Y,A,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,40,567.0,A,N,N,N,A,A,1.0,1.0
9332,9332,F,Y,Y,A,135000.0,Working,Secondary / secondary special,Married,House / apartment,40,789.0,A,N,N,N,C,B,35.0,2.0
9333,9333,F,N,N,A,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,29,885.0,A,N,N,N,B,A,11.0,2.0
9334,9334,M,N,N,C,202500.0,Working,Lower secondary,Married,House / apartment,37,2546.0,B,Y,N,N,B,D,16.0,1.0
9335,9335,M,N,N,A,315000.0,Working,Secondary / secondary special,Married,House / apartment,29,1001.0,B,Y,N,N,B,B,16.0,0.0
9336,9336,F,N,Y,A,90000.0,Working,Secondary / secondary special,Married,House / apartment,54,4091.0,C,Y,Y,N,B,B,31.0,2.0
9337,9337,F,Y,N,D,202500.0,State servant,Secondary / secondary special,Married,House / apartment,39,1838.0,B,Y,N,N,B,D,26.0,2.0
9338,9338,M,Y,Y,B,202500.0,Commercial associate,Higher education,Married,House / apartment,24,818.0,A,N,N,N,B,C,35.0,2.0
9339,9339,F,N,Y,A,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,64,0.0,A,N,N,N,A,B,28.0,1.0
9340,9340,M,Y,N,A,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,36,227.0,A,N,N,N,D,B,4.0,2.0
9341,9341,F,Y,Y,B,259500.0,Commercial associate,Higher education,Married,House / apartment,47,472.0,B,N,Y,N,D,C,33.0,1.0
9342,9342,F,N,Y,C,90000.0,Working,Higher education,Married,House / apartment,34,597.0,A,N,N,N,A,D,51.0,1.0
9343,9343,F,N,Y,B,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,45,3505.0,A,N,N,N,B,C,21.0,2.0
9344,9344,M,N,Y,A,211500.0,Commercial associate,Higher education,Married,House / apartment,63,5576.0,B,Y,N,N,B,B,15.0,2.0
9345,9345,F,Y,Y,A,225000.0,State servant,Secondary / secondary special,Married,House / apartment,49,2074.0,A,N,N,N,D,B,34.0,2.0
9347,9347,F,N,N,B,54000.0,Pensioner,Lower secondary,Married,House / apartment,33,0.0,A,N,N,N,A,C,8.0,0.0
9349,9349,M,Y,Y,B,144000.0,Working,Secondary / secondary special,Married,House / apartment,37,1028.0,A,N,N,N,B,C,33.0,2.0
9350,9350,F,N,Y,A,157500.0,Working,Higher education,Married,House / apartment,48,5072.0,A,N,N,N,A,B,24.0,2.0
9351,9351,F,N,N,A,180000.0,Working,Secondary / secondary special,Married,House / apartment,56,3505.0,A,N,N,N,B,B,9.0,2.0
9352,9352,M,Y,Y,C,225000.0,Working,Secondary / secondary special,Married,Rented apartment,35,5469.0,A,N,N,N,A,D,19.0,1.0
9353,9353,F,N,Y,A,54000.0,Pensioner,Lower secondary,Married,House / apartment,61,0.0,A,N,N,N,A,B,32.0,0.0
9354,9354,F,N,Y,A,157500.0,State servant,Higher education,Married,House / apartment,25,615.0,A,N,N,N,A,B,6.0,2.0
9355,9355,M,Y,N,A,180000.0,Working,Secondary / secondary special,Married,House / apartment,46,1018.0,B,Y,N,N,B,B,49.0,0.0
9356,9356,F,N,Y,A,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,45,1995.0,A,N,N,N,B,A,28.0,2.0
9357,9357,F,N,Y,A,165600.0,Pensioner,Secondary / secondary special,Widow,House / apartment,58,0.0,B,N,Y,N,A,A,29.0,1.0
9358,9358,M,N,Y,A,189000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,57,308.0,A,N,N,N,B,B,7.0,2.0
9359,9359,M,N,Y,A,180000.0,Working,Lower secondary,Civil marriage,House / apartment,35,2191.0,A,N,N,N,D,B,39.0,2.0
9360,9360,M,N,Y,A,157500.0,Working,Secondary / secondary special,Married,House / apartment,37,986.0,A,N,N,N,B,B,34.0,2.0
9361,9361,F,N,Y,A,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,59,0.0,A,N,N,N,A,B,31.0,2.0
9362,9362,F,N,N,A,135000.0,Working,Secondary / secondary special,Married,With parents,27,592.0,C,Y,Y,N,B,B,59.0,1.0
9363,9363,M,Y,N,B,225000.0,State servant,Higher education,Married,House / apartment,36,3100.0,A,N,N,N,D,C,45.0,0.0
9364,9364,F,N,N,C,180000.0,State servant,Higher education,Married,House / apartment,37,5215.0,A,N,N,N,D,D,53.0,0.0
9366,9366,F,N,Y,A,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,48,212.0,A,N,N,N,B,B,28.0,0.0
9367,9367,F,Y,Y,A,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,66,0.0,A,N,N,N,A,B,29.0,2.0
9368,9368,F,N,Y,A,315000.0,Commercial associate,Higher education,Separated,House / apartment,48,2380.0,C,Y,Y,N,B,A,47.0,2.0
9369,9369,F,N,N,A,126000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,37,6383.0,C,Y,Y,N,B,B,26.0,2.0
9370,9370,F,N,N,A,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,63,0.0,B,N,Y,N,A,A,15.0,2.0
9371,9371,F,N,Y,A,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,28,2264.0,B,N,Y,N,A,B,34.0,2.0
9372,9372,M,Y,Y,C,180000.0,Working,Higher education,Married,House / apartment,36,2477.0,A,N,N,N,D,D,42.0,2.0
9373,9373,F,N,N,B,135000.0,Working,Secondary / secondary special,Married,House / apartment,44,3054.0,B,N,N,Y,B,C,6.0,1.0
9375,9375,F,Y,Y,A,252000.0,Commercial associate,Higher education,Married,House / apartment,41,444.0,A,N,N,N,D,B,23.0,2.0
9376,9376,F,N,N,A,180000.0,Commercial associate,Higher education,Single / not married,With parents,24,1017.0,A,N,N,N,A,A,8.0,2.0
9377,9377,F,N,N,A,180000.0,Commercial associate,Higher education,Single / not married,With parents,24,1017.0,A,N,N,N,A,A,18.0,2.0
9378,9378,F,Y,N,B,247500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,41,6495.0,A,N,N,N,B,B,21.0,2.0
9379,9379,F,N,N,A,112500.0,State servant,Secondary / secondary special,Widow,House / apartment,52,5246.0,B,Y,N,N,A,A,48.0,2.0
9380,9380,F,N,Y,A,90000.0,Working,Secondary / secondary special,Married,House / apartment,52,1552.0,C,Y,Y,N,A,B,22.0,2.0
9383,9383,F,N,Y,B,180000.0,Working,Secondary / secondary special,Married,House / apartment,41,2284.0,A,N,N,N,B,C,10.0,0.0
9384,9384,M,Y,N,A,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,27,780.0,B,Y,N,N,B,A,35.0,0.0
9385,9385,F,N,Y,A,90000.0,Working,Higher education,Married,House / apartment,31,140.0,C,Y,Y,N,C,B,57.0,2.0
9386,9386,F,Y,N,A,315000.0,Working,Higher education,Married,Co-op apartment,35,2286.0,B,Y,N,N,C,B,19.0,1.0
9387,9387,F,Y,N,B,259500.0,Commercial associate,Incomplete higher,Married,House / apartment,43,157.0,A,N,N,N,B,C,52.0,2.0
9388,9388,F,N,Y,A,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,61,0.0,A,N,N,N,A,A,41.0,2.0
9389,9389,M,Y,N,A,99000.0,Working,Secondary / secondary special,Married,House / apartment,57,1252.0,B,Y,N,N,B,B,12.0,1.0
9390,9390,F,N,Y,B,72000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,22,389.0,B,Y,N,N,B,C,3.0,2.0
9391,9391,F,N,Y,A,112500.0,Working,Secondary / secondary special,Married,House / apartment,58,3913.0,C,Y,Y,N,A,B,56.0,0.0
9392,9392,F,Y,Y,C,135000.0,State servant,Secondary / secondary special,Married,House / apartment,40,5355.0,A,N,N,N,B,D,33.0,1.0
9393,9393,M,Y,N,A,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,47,1321.0,A,N,N,N,B,B,2.0,1.0
9394,9394,M,Y,Y,A,135000.0,Working,Secondary / secondary special,Married,House / apartment,27,2036.0,A,N,N,N,A,B,15.0,2.0
9395,9395,M,Y,Y,A,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,25,1473.0,A,N,N,N,B,A,47.0,1.0
9396,9396,F,N,Y,A,315000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,55,0.0,A,N,N,N,A,B,39.0,2.0
9397,9397,F,N,Y,A,101250.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60,0.0,B,N,Y,N,A,A,2.0,0.0
9398,9398,F,N,N,A,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,32,1162.0,B,Y,N,N,B,B,40.0,1.0
9399,9399,M,Y,Y,A,360000.0,Commercial associate,Incomplete higher,Married,House / apartment,54,477.0,A,N,N,N,D,B,11.0,2.0
9400,9400,F,N,Y,A,157500.0,Working,Secondary / secondary special,Married,House / apartment,51,2542.0,A,N,N,N,B,B,4.0,1.0
9401,9401,F,Y,N,B,259500.0,Working,Secondary / secondary special,Married,Rented apartment,37,1678.0,D,Y,Y,Y,B,C,5.0,2.0
9402,9402,F,N,Y,B,67500.0,Commercial associate,Higher education,Married,House / apartment,24,1567.0,B,N,N,Y,C,C,22.0,2.0
9403,9403,F,N,Y,A,56250.0,Pensioner,Secondary / secondary special,Married,House / apartment,65,0.0,B,N,Y,N,A,B,42.0,1.0
9404,9404,F,N,Y,A,67500.0,Working,Higher education,Married,House / apartment,29,1081.0,C,Y,Y,N,A,B,56.0,2.0
9405,9405,M,Y,Y,C,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,37,2264.0,A,N,N,N,B,D,41.0,1.0
9406,9406,F,N,Y,A,247500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,63,0.0,A,N,N,N,A,A,9.0,2.0
9407,9407,F,N,Y,B,135000.0,Working,Secondary / secondary special,Civil marriage,With parents,31,655.0,B,N,N,Y,B,C,39.0,2.0
9408,9408,F,N,N,A,189000.0,Working,Secondary / secondary special,Married,Municipal apartment,50,137.0,A,N,N,N,B,B,46.0,2.0
9409,9409,F,N,Y,A,211500.0,Pensioner,Secondary / secondary special,Married,House / apartment,60,0.0,B,N,Y,N,A,B,4.0,1.0
9410,9410,F,N,Y,A,112500.0,Working,Secondary / secondary special,Married,House / apartment,35,2392.0,C,Y,Y,N,C,B,30.0,2.0
9411,9411,M,Y,Y,D,180000.0,Working,Secondary / secondary special,Married,House / apartment,38,824.0,C,Y,Y,N,B,D,60.0,2.0
9412,9412,F,N,Y,A,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,48,3505.0,B,N,Y,N,B,A,4.0,1.0
9413,9413,F,N,N,A,90000.0,State servant,Higher education,Married,House / apartment,37,2891.0,C,Y,Y,N,A,B,38.0,2.0
9414,9414,F,N,Y,B,112500.0,Working,Secondary / secondary special,Married,House / apartment,39,4267.0,A,N,N,N,C,C,33.0,1.0
9415,9415,F,N,Y,A,324000.0,Working,Secondary / secondary special,Separated,House / apartment,44,1557.0,A,N,N,N,B,A,7.0,2.0
9416,9416,M,N,Y,A,148500.0,Working,Secondary / secondary special,Married,House / apartment,32,3246.0,A,N,N,N,B,B,33.0,0.0
9417,9417,F,N,Y,A,112500.0,Commercial associate,Higher education,Married,House / apartment,27,719.0,A,N,N,N,A,B,8.0,2.0
9419,9419,F,N,Y,B,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,27,1900.0,A,N,N,N,B,C,4.0,1.0
9420,9420,M,Y,Y,A,135000.0,Working,Lower secondary,Married,With parents,27,1866.0,B,N,N,Y,B,B,22.0,2.0
9421,9421,F,Y,N,B,135000.0,Working,Higher education,Civil marriage,Rented apartment,34,1654.0,A,N,N,N,A,C,21.0,1.0
9422,9422,F,Y,N,B,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,30,231.0,C,Y,Y,N,A,C,14.0,2.0
9423,9423,F,N,Y,A,166500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,58,0.0,A,N,N,N,A,A,14.0,1.0
9424,9424,M,N,N,A,270000.0,Working,Secondary / secondary special,Married,With parents,32,622.0,C,Y,Y,N,B,B,26.0,2.0
9425,9425,F,N,Y,A,40500.0,Pensioner,Secondary / secondary special,Married,House / apartment,58,0.0,A,N,N,N,A,B,33.0,2.0
9426,9426,M,Y,Y,A,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,27,2606.0,A,N,N,N,B,B,41.0,1.0
9427,9427,F,N,Y,A,202500.0,Working,Higher education,Married,House / apartment,53,2832.0,A,N,N,N,A,B,50.0,2.0
9428,9428,F,N,Y,D,135000.0,Working,Secondary / secondary special,Married,House / apartment,41,1664.0,A,N,N,N,B,D,23.0,2.0
9430,9430,M,Y,Y,A,225000.0,Working,Secondary / secondary special,Married,House / apartment,44,320.0,B,N,Y,N,B,B,22.0,2.0
9431,9431,M,Y,Y,C,337500.0,State servant,Secondary / secondary special,Married,Office apartment,35,3970.0,A,N,N,N,B,D,9.0,2.0
9432,9432,F,N,Y,A,121500.0,Commercial associate,Higher education,Married,House / apartment,46,1410.0,B,N,Y,N,B,B,35.0,2.0
9433,9433,M,N,Y,A,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,56,1175.0,A,N,N,N,B,A,41.0,2.0
9434,9434,F,N,N,A,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,56,0.0,B,N,Y,N,A,B,6.0,2.0
9435,9435,F,Y,Y,A,94500.0,Working,Secondary / secondary special,Married,House / apartment,49,3505.0,A,N,N,N,B,B,40.0,0.0
9436,9436,M,N,Y,A,180000.0,Working,Secondary / secondary special,Married,House / apartment,44,848.0,B,Y,N,N,B,B,36.0,2.0
9437,9437,F,N,N,A,247500.0,Commercial associate,Higher education,Single / not married,With parents,23,382.0,A,N,N,N,A,A,3.0,1.0
9438,9438,F,Y,Y,A,292500.0,Commercial associate,Higher education,Single / not married,House / apartment,46,3505.0,A,N,N,N,B,A,26.0,1.0
9440,9440,M,Y,N,A,157500.0,Working,Secondary / secondary special,Married,House / apartment,56,178.0,A,N,N,N,B,B,31.0,0.0
9441,9441,F,Y,Y,B,259500.0,Commercial associate,Higher education,Married,House / apartment,47,472.0,B,N,Y,N,D,C,16.0,2.0
9442,9442,M,Y,Y,A,135000.0,Working,Secondary / secondary special,Married,House / apartment,55,5150.0,A,N,N,N,B,B,6.0,2.0
9443,9443,F,N,Y,A,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,57,0.0,B,N,Y,N,A,B,54.0,2.0
9444,9444,F,N,N,A,180000.0,Working,Secondary / secondary special,Separated,House / apartment,37,2684.0,A,N,N,N,C,A,17.0,1.0
9445,9445,F,Y,Y,A,225000.0,Working,Higher education,Married,House / apartment,48,2450.0,B,N,N,Y,D,B,46.0,2.0
9446,9446,F,N,Y,B,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,46,2849.0,A,N,N,N,D,C,55.0,2.0
9447,9447,F,N,Y,A,126000.0,Commercial associate,Higher education,Separated,House / apartment,44,3000.0,A,N,N,N,D,A,39.0,2.0
9448,9448,M,Y,Y,B,360000.0,Commercial associate,Higher education,Married,Rented apartment,29,2847.0,A,N,N,N,D,C,32.0,0.0
9449,9449,M,Y,Y,C,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,46,0.0,A,N,N,N,A,D,7.0,2.0
9450,9450,F,N,Y,A,40500.0,Pensioner,Lower secondary,Married,House / apartment,65,0.0,A,N,N,N,A,B,59.0,1.0
9451,9451,F,N,Y,A,225000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,59,0.0,B,N,Y,N,A,B,16.0,1.0
9452,9452,F,Y,N,A,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,38,5330.0,B,N,Y,N,A,B,58.0,0.0
9453,9453,F,N,Y,A,306000.0,Commercial associate,Higher education,Married,House / apartment,40,3435.0,D,Y,Y,Y,A,B,8.0,2.0
9454,9454,F,N,Y,A,112500.0,Working,Secondary / secondary special,Married,House / apartment,28,3819.0,C,Y,Y,N,B,B,8.0,2.0
9455,9455,F,Y,Y,A,306000.0,Working,Higher education,Married,House / apartment,37,1234.0,A,N,N,N,D,B,17.0,2.0
9456,9456,M,Y,N,A,247500.0,State servant,Higher education,Married,With parents,33,2313.0,D,Y,Y,Y,B,B,16.0,2.0
9458,9458,F,N,N,A,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,62,0.0,A,N,N,N,A,A,59.0,2.0
9459,9459,M,Y,Y,A,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,27,1613.0,A,N,N,N,A,A,21.0,0.0
9460,9460,F,N,N,A,90000.0,Working,Secondary / secondary special,Single / not married,With parents,31,308.0,A,N,N,N,B,A,2.0,1.0
9461,9461,M,N,Y,B,180000.0,Working,Secondary / secondary special,Married,House / apartment,49,3616.0,A,N,N,N,B,C,24.0,2.0
9462,9462,F,N,N,A,270000.0,Working,Secondary / secondary special,Separated,House / apartment,58,6576.0,A,N,N,N,C,A,43.0,2.0
9463,9463,F,N,Y,A,259500.0,Commercial associate,Secondary / secondary special,Married,With parents,39,3400.0,C,Y,Y,N,B,B,20.0,2.0
9464,9464,F,Y,Y,A,90000.0,Working,Secondary / secondary special,Married,House / apartment,51,1002.0,C,Y,Y,N,C,B,36.0,1.0
9465,9465,F,N,Y,B,76500.0,Working,Secondary / secondary special,Married,House / apartment,30,1405.0,B,N,N,Y,C,C,22.0,2.0
9466,9466,M,Y,Y,A,247500.0,Working,Secondary / secondary special,Single / not married,With parents,31,826.0,B,Y,N,N,B,A,13.0,0.0
9467,9467,F,N,N,B,90000.0,Working,Secondary / secondary special,Married,Municipal apartment,42,1191.0,A,N,N,N,B,C,29.0,2.0
9468,9468,F,N,Y,A,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,56,661.0,A,N,N,N,B,B,1.0,0.0
9469,9469,F,N,N,A,171000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,53,1625.0,A,N,N,N,B,A,16.0,0.0
9470,9470,F,Y,Y,C,259500.0,Working,Higher education,Married,House / apartment,37,1175.0,A,N,N,N,B,D,53.0,1.0
